dispositif,nombre_demandes_deposees,nombre_salaries_concernes,nombre_heures_demandees,nombre_etablissements_concernes,reg,libelle_region,dep,libelle_departement,code_section_nace17,libelle_section_nace17,date_maj
Activite Partielle,3830.00,39095.00,20212020.00,3495.00,52,Pays de la Loire,44,Loire-Atlantique,FZ,Construction,2020-07-21
Activite Partielle,6370.00,49490.00,24643565.00,5830.00,52,Pays de la Loire,44,Loire-Atlantique,GZ,Commerce,2020-07-21
Activite Partielle,750.00,27555.00,15331255.00,670.00,52,Pays de la Loire,44,Loire-Atlantique,HZ,Transports et entreposage,2020-07-21
Activite Partielle,3570.00,23165.00,15849965.00,3120.00,52,Pays de la Loire,44,Loire-Atlantique,IZ,Hébergement et restauration,2020-07-21
Activite Partielle,835.00,16090.00,6370130.00,725.00,52,Pays de la Loire,44,Loire-Atlantique,JZ,Information et communication,2020-07-21
Activite Partielle,965.00,6375.00,3118355.00,860.00,52,Pays de la Loire,44,Loire-Atlantique,KZ,Act. financières et d'assurance,2020-07-21
Activite Partielle,665.00,3580.00,1589690.00,630.00,52,Pays de la Loire,44,Loire-Atlantique,LZ,Activités immobilières,2020-07-21
Activite Partielle,5005.00,88830.00,41066495.00,4480.00,52,Pays de la Loire,44,Loire-Atlantique,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-07-21
Activite Partielle,2515.00,27265.00,8844455.00,2210.00,52,Pays de la Loire,44,Loire-Atlantique,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-07-21
Activite Partielle,3865.00,20115.00,7342045.00,3155.00,52,Pays de la Loire,44,Loire-Atlantique,RU,Autres activités de services,2020-07-21
Activite Partielle,360.00,2930.00,1206375.00,335.00,52,Pays de la Loire,49,Maine-et-Loire,AZ,"Agriculture, sylviculture et pêche",2020-07-21
Activite Partielle,425.00,5985.00,2523490.00,395.00,52,Pays de la Loire,49,Maine-et-Loire,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-07-21
Activite Partielle,160.00,9410.00,4622600.00,140.00,52,Pays de la Loire,49,Maine-et-Loire,C3,Fabr. d'équipements ; fabrication de machines,2020-07-21
Activite Partielle,30.00,2835.00,1770035.00,30.00,52,Pays de la Loire,49,Maine-et-Loire,C4,Fabrication de matériels de transport,2020-07-21
Activite Partielle,1070.00,25875.00,13986590.00,925.00,52,Pays de la Loire,49,Maine-et-Loire,C5,Fabrication d'autres produits indus.,2020-07-21
Activite Partielle,125.00,2050.00,950245.00,120.00,52,Pays de la Loire,49,Maine-et-Loire,DE,Industries extractives,2020-07-21
Activite Partielle,2175.00,19115.00,10480390.00,1965.00,52,Pays de la Loire,49,Maine-et-Loire,FZ,Construction,2020-07-21
Activite Partielle,3420.00,23730.00,11997105.00,3160.00,52,Pays de la Loire,49,Maine-et-Loire,GZ,Commerce,2020-07-21
Activite Partielle,370.00,8305.00,4207190.00,345.00,52,Pays de la Loire,49,Maine-et-Loire,HZ,Transports et entreposage,2020-07-21
Activite Partielle,1605.00,9475.00,5628685.00,1410.00,52,Pays de la Loire,49,Maine-et-Loire,IZ,Hébergement et restauration,2020-07-21
Activite Partielle,190.00,1760.00,802160.00,160.00,52,Pays de la Loire,49,Maine-et-Loire,JZ,Information et communication,2020-07-21
Activite Partielle,480.00,2535.00,1092915.00,440.00,52,Pays de la Loire,49,Maine-et-Loire,KZ,Act. financières et d'assurance,2020-07-21
Activite Partielle,245.00,1285.00,540300.00,230.00,52,Pays de la Loire,49,Maine-et-Loire,LZ,Activités immobilières,2020-07-21
Activite Partielle,2070.00,32070.00,11392140.00,1905.00,52,Pays de la Loire,49,Maine-et-Loire,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-07-21
Activite Partielle,1545.00,16165.00,5346035.00,1350.00,52,Pays de la Loire,49,Maine-et-Loire,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-07-21
Activite Partielle,2195.00,9570.00,3286545.00,1825.00,52,Pays de la Loire,49,Maine-et-Loire,RU,Autres activités de services,2020-07-21
Activite Partielle,95.00,370.00,116765.00,85.00,52,Pays de la Loire,53,Mayenne,AZ,"Agriculture, sylviculture et pêche",2020-07-21
Activite Partielle,150.00,1965.00,808655.00,140.00,52,Pays de la Loire,53,Mayenne,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-07-21
Activite Partielle,50.00,3900.00,1434120.00,45.00,52,Pays de la Loire,53,Mayenne,C3,Fabr. d'équipements ; fabrication de machines,2020-07-21
Activite Partielle,30.00,1870.00,1158920.00,25.00,52,Pays de la Loire,53,Mayenne,C4,Fabrication de matériels de transport,2020-07-21
Activite Partielle,395.00,10025.00,5195100.00,355.00,52,Pays de la Loire,53,Mayenne,C5,Fabrication d'autres produits indus.,2020-07-21
Activite Partielle,55.00,835.00,400490.00,55.00,52,Pays de la Loire,53,Mayenne,DE,Industries extractives,2020-07-21
Activite Partielle,755.00,6940.00,4040110.00,725.00,52,Pays de la Loire,53,Mayenne,FZ,Construction,2020-07-21
Activite Partielle,1200.00,8225.00,4458995.00,1130.00,52,Pays de la Loire,53,Mayenne,GZ,Commerce,2020-07-21
Activite Partielle,165.00,3230.00,1644205.00,145.00,52,Pays de la Loire,53,Mayenne,HZ,Transports et entreposage,2020-07-21
Activite Partielle,485.00,2545.00,1493650.00,440.00,52,Pays de la Loire,53,Mayenne,IZ,Hébergement et restauration,2020-07-21
Activite Partielle,60.00,365.00,169960.00,50.00,52,Pays de la Loire,53,Mayenne,JZ,Information et communication,2020-07-21
Activite Partielle,165.00,2280.00,576035.00,155.00,52,Pays de la Loire,53,Mayenne,KZ,Act. financières et d'assurance,2020-07-21
Activite Partielle,50.00,210.00,99860.00,50.00,52,Pays de la Loire,53,Mayenne,LZ,Activités immobilières,2020-07-21
Activite Partielle,820.00,19530.00,4284785.00,770.00,52,Pays de la Loire,53,Mayenne,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-07-21
Activite Partielle,405.00,3890.00,1476880.00,380.00,52,Pays de la Loire,53,Mayenne,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-07-21
Activite Partielle,665.00,2475.00,1061300.00,595.00,52,Pays de la Loire,53,Mayenne,RU,Autres activités de services,2020-07-21
Activite Partielle,95.00,550.00,182820.00,85.00,52,Pays de la Loire,72,Sarthe,AZ,"Agriculture, sylviculture et pêche",2020-07-21
Activite Partielle,235.00,3265.00,1395710.00,220.00,52,Pays de la Loire,72,Sarthe,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-07-21
Activite Partielle,90.00,5905.00,3021850.00,75.00,52,Pays de la Loire,72,Sarthe,C3,Fabr. d'équipements ; fabrication de machines,2020-07-21
Activite Partielle,40.00,5040.00,2599150.00,30.00,52,Pays de la Loire,72,Sarthe,C4,Fabrication de matériels de transport,2020-07-21
Activite Partielle,570.00,15760.00,8576810.00,495.00,52,Pays de la Loire,72,Sarthe,C5,Fabrication d'autres produits indus.,2020-07-21
Activite Partielle,70.00,810.00,319955.00,65.00,52,Pays de la Loire,72,Sarthe,DE,Industries extractives,2020-07-21
Activite Partielle,1220.00,11110.00,6046755.00,1135.00,52,Pays de la Loire,72,Sarthe,FZ,Construction,2020-07-21
Activite Partielle,2105.00,15575.00,7673655.00,1970.00,52,Pays de la Loire,72,Sarthe,GZ,Commerce,2020-07-21
Activite Partielle,285.00,5625.00,2449120.00,245.00,52,Pays de la Loire,72,Sarthe,HZ,Transports et entreposage,2020-07-21
Activite Partielle,1095.00,6910.00,3951275.00,940.00,52,Pays de la Loire,72,Sarthe,IZ,Hébergement et restauration,2020-07-21
Activite Partielle,120.00,1150.00,513055.00,105.00,52,Pays de la Loire,72,Sarthe,JZ,Information et communication,2020-07-21
Activite Partielle,295.00,1345.00,660890.00,265.00,52,Pays de la Loire,72,Sarthe,KZ,Act. financières et d'assurance,2020-07-21
Activite Partielle,105.00,470.00,231720.00,100.00,52,Pays de la Loire,72,Sarthe,LZ,Activités immobilières,2020-07-21
Activite Partielle,1175.00,19300.00,6648530.00,1045.00,52,Pays de la Loire,72,Sarthe,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-07-21
Activite Partielle,760.00,7085.00,2346210.00,690.00,52,Pays de la Loire,72,Sarthe,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-07-21
Activite Partielle,1220.00,5820.00,2630470.00,1045.00,52,Pays de la Loire,72,Sarthe,RU,Autres activités de services,2020-07-21
Activite Partielle,355.00,1465.00,463535.00,310.00,52,Pays de la Loire,85,Vendée,AZ,"Agriculture, sylviculture et pêche",2020-07-21
Activite Partielle,450.00,7860.00,3652990.00,405.00,52,Pays de la Loire,85,Vendée,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-07-21
Activite Partielle,90.00,5875.00,3141460.00,80.00,52,Pays de la Loire,85,Vendée,C3,Fabr. d'équipements ; fabrication de machines,2020-07-21
Activite Partielle,80.00,6280.00,3151500.00,70.00,52,Pays de la Loire,85,Vendée,C4,Fabrication de matériels de transport,2020-07-21
Activite Partielle,900.00,27705.00,13990940.00,765.00,52,Pays de la Loire,85,Vendée,C5,Fabrication d'autres produits indus.,2020-07-21
Activite Partielle,95.00,1300.00,619750.00,95.00,52,Pays de la Loire,85,Vendée,DE,Industries extractives,2020-07-21
Activite Partielle,2480.00,19850.00,10355850.00,2290.00,52,Pays de la Loire,85,Vendée,FZ,Construction,2020-07-21
Activite Partielle,3100.00,22800.00,12315375.00,2865.00,52,Pays de la Loire,85,Vendée,GZ,Commerce,2020-07-21
Activite Partielle,355.00,8480.00,4480895.00,330.00,52,Pays de la Loire,85,Vendée,HZ,Transports et entreposage,2020-07-21
Activite Partielle,1725.00,10650.00,5679240.00,1525.00,52,Pays de la Loire,85,Vendée,IZ,Hébergement et restauration,2020-07-21
Activite Partielle,135.00,1075.00,481450.00,125.00,52,Pays de la Loire,85,Vendée,JZ,Information et communication,2020-07-21
Activite Partielle,425.00,1950.00,871140.00,390.00,52,Pays de la Loire,85,Vendée,KZ,Act. financières et d'assurance,2020-07-21
Activite Partielle,255.00,1020.00,497745.00,245.00,52,Pays de la Loire,85,Vendée,LZ,Activités immobilières,2020-07-21
Activite Partielle,1855.00,28125.00,10017895.00,1675.00,52,Pays de la Loire,85,Vendée,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-07-21
Activite Partielle,1185.00,8160.00,3217565.00,1035.00,52,Pays de la Loire,85,Vendée,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-07-21
Activite Partielle,1990.00,10705.00,3806390.00,1620.00,52,Pays de la Loire,85,Vendée,RU,Autres activités de services,2020-07-21
Activite Partielle,40.00,125.00,42460.00,35.00,93,Provence-Alpes-Côte d'Azur,04,Alpes-de-Haute-Provence,AZ,"Agriculture, sylviculture et pêche",2020-07-21
Activite Partielle,155.00,930.00,268630.00,135.00,93,Provence-Alpes-Côte d'Azur,04,Alpes-de-Haute-Provence,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-07-21
Activite Partielle,5.00,25.00,10240.00,5.00,93,Provence-Alpes-Côte d'Azur,04,Alpes-de-Haute-Provence,C3,Fabr. d'équipements ; fabrication de machines,2020-07-21
Activite Partielle,10.00,105.00,41810.00,5.00,93,Provence-Alpes-Côte d'Azur,04,Alpes-de-Haute-Provence,C4,Fabrication de matériels de transport,2020-07-21
Activite Partielle,135.00,2285.00,517145.00,115.00,93,Provence-Alpes-Côte d'Azur,04,Alpes-de-Haute-Provence,C5,Fabrication d'autres produits indus.,2020-07-21
Activite Partielle,25.00,155.00,54430.00,20.00,93,Provence-Alpes-Côte d'Azur,04,Alpes-de-Haute-Provence,DE,Industries extractives,2020-07-21
Activite Partielle,540.00,2865.00,1307490.00,490.00,93,Provence-Alpes-Côte d'Azur,04,Alpes-de-Haute-Provence,FZ,Construction,2020-07-21
Activite Partielle,855.00,4145.00,1798370.00,785.00,93,Provence-Alpes-Côte d'Azur,04,Alpes-de-Haute-Provence,GZ,Commerce,2020-07-21
Activite Partielle,95.00,1280.00,422045.00,80.00,93,Provence-Alpes-Côte d'Azur,04,Alpes-de-Haute-Provence,HZ,Transports et entreposage,2020-07-21
Activite Partielle,670.00,2875.00,1364450.00,570.00,93,Provence-Alpes-Côte d'Azur,04,Alpes-de-Haute-Provence,IZ,Hébergement et restauration,2020-07-21
Activite Partielle,35.00,115.00,52245.00,30.00,93,Provence-Alpes-Côte d'Azur,04,Alpes-de-Haute-Provence,JZ,Information et communication,2020-07-21
Activite Partielle,85.00,205.00,76260.00,75.00,93,Provence-Alpes-Côte d'Azur,04,Alpes-de-Haute-Provence,KZ,Act. financières et d'assurance,2020-07-21
Activite Partielle,75.00,250.00,90550.00,60.00,93,Provence-Alpes-Côte d'Azur,04,Alpes-de-Haute-Provence,LZ,Activités immobilières,2020-07-21
Activite Partielle,575.00,4970.00,2207925.00,505.00,93,Provence-Alpes-Côte d'Azur,04,Alpes-de-Haute-Provence,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-07-21
Activite Partielle,340.00,2220.00,679270.00,295.00,93,Provence-Alpes-Côte d'Azur,04,Alpes-de-Haute-Provence,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-07-21
Activite Partielle,430.00,1875.00,666225.00,350.00,93,Provence-Alpes-Côte d'Azur,04,Alpes-de-Haute-Provence,RU,Autres activités de services,2020-07-21
Activite Partielle,75.00,310.00,107310.00,70.00,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,AZ,"Agriculture, sylviculture et pêche",2020-07-21
Activite Partielle,550.00,3470.00,1738670.00,480.00,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-07-21
Activite Partielle,90.00,1750.00,791655.00,80.00,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,C3,Fabr. d'équipements ; fabrication de machines,2020-07-21
Activite Partielle,30.00,1595.00,626155.00,25.00,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,C4,Fabrication de matériels de transport,2020-07-21
Activite Partielle,1020.00,10700.00,4016090.00,875.00,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,C5,Fabrication d'autres produits indus.,2020-07-21
Activite Partielle,130.00,2125.00,768225.00,115.00,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,DE,Industries extractives,2020-07-21
Activite Partielle,3920.00,21935.00,9645475.00,3390.00,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,FZ,Construction,2020-07-21
Activite Partielle,7285.00,41370.00,20108880.00,6380.00,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,GZ,Commerce,2020-07-21
Activite Partielle,1005.00,15410.00,8015145.00,845.00,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,HZ,Transports et entreposage,2020-07-21
Activite Partielle,5210.00,35680.00,21948405.00,4330.00,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,IZ,Hébergement et restauration,2020-07-21
Activite Partielle,620.00,5435.00,2647225.00,530.00,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,JZ,Information et communication,2020-07-21
Activite Partielle,925.00,3435.00,1515335.00,810.00,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,KZ,Act. financières et d'assurance,2020-07-21
Activite Partielle,1410.00,4260.00,1784370.00,1260.00,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,LZ,Activités immobilières,2020-07-21
Activite Partielle,4925.00,41260.00,16484925.00,4200.00,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-07-21
Activite Partielle,2605.00,18735.00,7003015.00,2240.00,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-07-21
Activite Partielle,2950.00,13685.00,5857840.00,2390.00,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,RU,Autres activités de services,2020-07-21
Activite Partielle,330.00,1600.00,965480.00,280.00,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,AZ,"Agriculture, sylviculture et pêche",2020-07-21
Activite Partielle,920.00,5990.00,3135925.00,850.00,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-07-21
Activite Partielle,5.00,60.00,23600.00,5.00,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,C2,Cokéfaction et raffinage,2020-07-21
Activite Partielle,250.00,4915.00,2168205.00,215.00,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,C3,Fabr. d'équipements ; fabrication de machines,2020-07-21
Activite Partielle,60.00,1675.00,1339690.00,50.00,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,C4,Fabrication de matériels de transport,2020-07-21
Activite Partielle,1845.00,24670.00,13240675.00,1600.00,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,C5,Fabrication d'autres produits indus.,2020-07-21
Activite Partielle,305.00,4985.00,1964180.00,280.00,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,DE,Industries extractives,2020-07-21
Activite Partielle,6135.00,45500.00,22511180.00,5510.00,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,FZ,Construction,2020-07-21
Activite Partielle,11290.00,68200.00,33469970.00,10245.00,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,GZ,Commerce,2020-07-21
Activite Partielle,1980.00,40665.00,19685595.00,1725.00,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,HZ,Transports et entreposage,2020-07-21
Activite Partielle,6125.00,41610.00,22651560.00,5300.00,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,IZ,Hébergement et restauration,2020-07-21
Activite Partielle,1085.00,11990.00,5591680.00,930.00,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,JZ,Information et communication,2020-07-21
Activite Partielle,1470.00,9755.00,3562740.00,1340.00,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,KZ,Act. financières et d'assurance,2020-07-21
Activite Partielle,1235.00,5540.00,2158750.00,1145.00,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,LZ,Activités immobilières,2020-07-21
Activite Partielle,8010.00,102870.00,41352405.00,7015.00,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-07-21
Activite Partielle,4660.00,42045.00,14343790.00,4005.00,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-07-21
Activite Partielle,5390.00,29705.00,10677700.00,4445.00,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,RU,Autres activités de services,2020-07-21
Activite Partielle,35.00,80.00,29535.00,30.00,93,Provence-Alpes-Côte d'Azur,05,Hautes-Alpes,AZ,"Agriculture, sylviculture et pêche",2020-07-21
Activite Partielle,115.00,565.00,245085.00,110.00,93,Provence-Alpes-Côte d'Azur,05,Hautes-Alpes,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-07-21
Activite Partielle,5.00,60.00,15760.00,5.00,93,Provence-Alpes-Côte d'Azur,05,Hautes-Alpes,C3,Fabr. d'équipements ; fabrication de machines,2020-07-21
Activite Partielle,90.00,470.00,224535.00,80.00,93,Provence-Alpes-Côte d'Azur,05,Hautes-Alpes,C5,Fabrication d'autres produits indus.,2020-07-21
